1740415588.912362 server started (1181760): version 3.2a, socket /tmp/tmux-1005/default, protocol 8
1740415588.912382 on Linux 6.8.0-52-generic #53~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Wed Jan 15 19:18:46 UTC 2
1740415588.912388 using libevent 2.1.12-stable (poll); ncurses 6.3
1740415588.912563 input_key_build: 0x200000010e0b3 (KP7[K]) is \033Ow
1740415588.912564 input_key_build: 0x200000010e0b4 (KP8[K]) is \033Ox
1740415588.912565 input_key_build: 0x200000010e0b5 (KP9[K]) is \033Oy
1740415588.912566 input_key_build: 0x200000010e0b6 (KP+[K]) is \033Ok
1740415588.912567 input_key_build: 0x200000010e0b7 (KP4[K]) is \033Ot
1740415588.912569 input_key_build: 0x200000010e0b8 (KP5[K]) is \033Ou
1740415588.912570 input_key_build: 0x200000010e0b9 (KP6[K]) is \033Ov
1740415588.912571 input_key_build: 0x200000010e0ba (KP1[K]) is \033Oq
1740415588.912574 input_key_build: 0x200000010e0bb (KP2[K]) is \033Or
1740415588.912575 input_key_build: 0x200000010e0bc (KP3[K]) is \033Os
1740415588.912576 input_key_build: 0x200000010e0bd (KPEnter[K]) is \033OM
1740415588.912578 input_key_build: 0x200000010e0be (KP0[K]) is \033Op
1740415588.912579 input_key_build: 0x200000010e0bf (KP.[K]) is \033On
1740415588.912580 input_key_build: 0x400000010e0ac (Up[C]) is \033OA
1740415588.912581 input_key_build: 0x400000010e0ad (Down[C]) is \033OB
1740415588.912583 input_key_build: 0x400000010e0ae (Left[C]) is \033OD
1740415588.912585 input_key_build: 0x400000010e0af (Right[C]) is \033OC
1740415588.912587 input_key_build: 0x810000010e099 (M-F1[I]) is \033[1;3P
1740415588.912588 input_key_build: 0x810000010e09a (M-F2[I]) is \033[1;3Q
1740415588.912589 input_key_build: 0x810000010e09b (M-F3[I]) is \033[1;3R
1740415588.912590 input_key_build: 0x810000010e09c (M-F4[I]) is \033[1;3S
1740415588.912591 input_key_build: 0x810000010e09d (M-F5[I]) is \033[15;3~
1740415588.912593 input_key_build: 0x810000010e09e (M-F6[I]) is \033[17;3~
1740415588.912594 input_key_build: 0x810000010e09f (M-F7[I]) is \033[18;3~
1740415588.912595 input_key_build: 0x810000010e0a0 (M-F8[I]) is \033[19;3~
1740415588.912596 input_key_build: 0x810000010e0a1 (M-F9[I]) is \033[20;3~
1740415588.912597 input_key_build: 0x810000010e0a2 (M-F10[I]) is \033[21;3~
1740415588.912599 input_key_build: 0x810000010e0a3 (M-F11[I]) is \033[23;3~
1740415588.912600 input_key_build: 0x810000010e0a4 (M-F12[I]) is \033[24;3~
1740415588.912601 input_key_build: 0x810000010e0a5 (M-IC[I]) is \033[2;3~
1740415588.912602 input_key_build: 0x810000010e0a6 (M-DC[I]) is \033[3;3~
1740415588.912603 input_key_build: 0x810000010e0a7 (M-Home[I]) is \033[1;3H
1740415588.912604 input_key_build: 0x810000010e0a8 (M-End[I]) is \033[1;3F
1740415588.912606 input_key_build: 0x810000010e0a9 (M-NPage[I]) is \033[6;3~
1740415588.912607 input_key_build: 0x810000010e0aa (M-PPage[I]) is \033[5;3~
1740415588.912608 input_key_build: 0x810000010e0ac (M-Up[I]) is \033[1;3A
1740415588.912609 input_key_build: 0x810000010e0ad (M-Down[I]) is \033[1;3B
1740415588.912611 input_key_build: 0x810000010e0ae (M-Left[I]) is \033[1;3D
1740415588.912613 input_key_build: 0x810000010e0af (M-Right[I]) is \033[1;3C
1740415588.912615 input_key_build: 0x830000010e099 (C-M-F1[I]) is \033[1;7P
1740415588.912616 input_key_build: 0x830000010e09a (C-M-F2[I]) is \033[1;7Q
1740415588.912617 input_key_build: 0x830000010e09b (C-M-F3[I]) is \033[1;7R
1740415588.912618 input_key_build: 0x830000010e09c (C-M-F4[I]) is \033[1;7S
1740415588.912620 input_key_build: 0x830000010e09d (C-M-F5[I]) is \033[15;7~
1740415588.912621 input_key_build: 0x830000010e09e (C-M-F6[I]) is \033[17;7~
1740415588.912622 input_key_build: 0x830000010e09f (C-M-F7[I]) is \033[18;7~
1740415588.912623 input_key_build: 0x830000010e0a0 (C-M-F8[I]) is \033[19;7~
1740415588.912624 input_key_build: 0x830000010e0a1 (C-M-F9[I]) is \033[20;7~
1740415588.912625 input_key_build: 0x830000010e0a2 (C-M-F10[I]) is \033[21;7~
1740415588.912627 input_key_build: 0x830000010e0a3 (C-M-F11[I]) is \033[23;7~
1740415588.912628 input_key_build: 0x830000010e0a4 (C-M-F12[I]) is \033[24;7~
1740415588.912629 input_key_build: 0x830000010e0a5 (C-M-IC[I]) is \033[2;7~
1740415588.912630 input_key_build: 0x830000010e0a6 (C-M-DC[I]) is \033[3;7~
1740415588.912631 input_key_build: 0x830000010e0a7 (C-M-Home[I]) is \033[1;7H
1740415588.912633 input_key_build: 0x830000010e0a8 (C-M-End[I]) is \033[1;7F
1740415588.912634 input_key_build: 0x830000010e0a9 (C-M-NPage[I]) is \033[6;7~
1740415588.912635 input_key_build: 0x830000010e0aa (C-M-PPage[I]) is \033[5;7~
1740415588.912636 input_key_build: 0x830000010e0ac (C-M-Up[I]) is \033[1;7A
1740415588.912638 input_key_build: 0x830000010e0ad (C-M-Down[I]) is \033[1;7B
1740415588.912640 input_key_build: 0x830000010e0ae (C-M-Left[I]) is \033[1;7D
1740415588.912641 input_key_build: 0x830000010e0af (C-M-Right[I]) is \033[1;7C
1740415588.912643 input_key_build: 0x850000010e099 (M-S-F1[I]) is \033[1;4P
1740415588.912644 input_key_build: 0x850000010e09a (M-S-F2[I]) is \033[1;4Q
1740415588.912647 input_key_build: 0x850000010e09b (M-S-F3[I]) is \033[1;4R
1740415588.912648 input_key_build: 0x850000010e09c (M-S-F4[I]) is \033[1;4S
1740415588.912650 input_key_build: 0x850000010e09d (M-S-F5[I]) is \033[15;4~
1740415588.912651 input_key_build: 0x850000010e09e (M-S-F6[I]) is \033[17;4~
1740415588.912652 input_key_build: 0x850000010e09f (M-S-F7[I]) is \033[18;4~
1740415588.912653 input_key_build: 0x850000010e0a0 (M-S-F8[I]) is \033[19;4~
1740415588.912654 input_key_build: 0x850000010e0a1 (M-S-F9[I]) is \033[20;4~
1740415588.912656 input_key_build: 0x850000010e0a2 (M-S-F10[I]) is \033[21;4~
1740415588.912657 input_key_build: 0x850000010e0a3 (M-S-F11[I]) is \033[23;4~
1740415588.912658 input_key_build: 0x850000010e0a4 (M-S-F12[I]) is \033[24;4~
1740415588.912659 input_key_build: 0x850000010e0a5 (M-S-IC[I]) is \033[2;4~
1740415588.912660 input_key_build: 0x850000010e0a6 (M-S-DC[I]) is \033[3;4~
1740415588.912662 input_key_build: 0x850000010e0a7 (M-S-Home[I]) is \033[1;4H
1740415588.912663 input_key_build: 0x850000010e0a8 (M-S-End[I]) is \033[1;4F
1740415588.912664 input_key_build: 0x850000010e0a9 (M-S-NPage[I]) is \033[6;4~
1740415588.912665 input_key_build: 0x850000010e0aa (M-S-PPage[I]) is \033[5;4~
